	id	created_ts	text	user.name	location	verified	entities	RT	quoted_text
132589	1236793972141539328	2020-03-08 23:20:36	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	Fukboi Tosh👿	New York	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
132600	1236794053263593472	2020-03-08 23:20:55	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	6’3, i belive in astrology, the office is so funny	None	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
132770	1236795434993156096	2020-03-08 23:26:24	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	MarckHoePolo	Tucson, AZ	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
132774	1236795489405636608	2020-03-08 23:26:37	@RiotDash Yeah I'm pretty stoked for it. I've had dumbbells and a workout bike for a while but this is taking it to the next level. Soon I'll never have to leave home! I'm all ready for coronavirus quarantine without missing a workout!	Brian Kibler	San Diego, California	True	{u'user_mentions': [{u'id': 2433020508, u'indices': [0, 9], u'id_str': u'2433020508', u'screen_name': u'RiotDash', u'name': u'James Patterson'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/T9SWzqQaDX', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236795489405636608', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
132959	1236796864651034625	2020-03-08 23:32:05	RT @OANN: U.S. Surgeon General: We’re Helping Communities Prepare For More Coronavirus Cases https://t.co/SSno7q9d6f #OANN https://t.co/oLM…	Willard Camm	None	False	{u'user_mentions': [{u'id': 1209936918, u'indices': [3, 8], u'id_str': u'1209936918', u'screen_name': u'OANN', u'name': u'One America News'}], u'symbols': [], u'hashtags': [{u'indices': [117, 122], u'text': u'OANN'}], u'urls': [{u'url': u'https://t.co/SSno7q9d6f', u'indices': [93, 116], u'expanded_url': u'https://www.oann.com/u-s-surgeon-general-were-helping-communities-prepare-for-more-coronavirus-cases/', u'display_url': u'oann.com/u-s-surgeon-ge\u2026'}]}	1	
132995	1236797137113026560	2020-03-08 23:33:10	You were correct...outraged!	Jerry Stanley	Columbus, OH	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': []}	0	A damming account of how a rudderless White House compromised our safety. If you read this, prepare to be furious. https://t.co/1NmSbbYrHg
133028	1236797498301263876	2020-03-08 23:34:36	@1Romans58 @Cernovich It’s brilliant. @Cernovich @ScottAdamsSays @balajis et al are absolute heroes for sounding the alarm bells on COVID early and providing us enough information to prepare emotionally, mentally, and physically, so that we can help others in our community.	🌹Supreme Being🌹	New York City	False	{u'user_mentions': [{u'id': 958064770019741696, u'indices': [0, 10], u'id_str': u'958064770019741696', u'screen_name': u'1Romans58', u'name': u'JJ Truth'}, {u'id': 358545917, u'indices': [11, 21], u'id_str': u'358545917', u'screen_name': u'Cernovich', u'name': u'Mike Cernovich'}, {u'id': 358545917, u'indices': [38, 48], u'id_str': u'358545917', u'screen_name': u'Cernovich', u'name': u'Mike Cernovich'}, {u'id': 2853461537, u'indices': [49, 64], u'id_str': u'2853461537', u'screen_name': u'ScottAdamsSays', u'name': u'Scott Adams'}, {u'id': 2178012643, u'indices': [65, 73], u'id_str': u'2178012643', u'screen_name': u'balajis', u'name': u'Balaji S. Srinivasan'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/jgd9QOwNMj', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236797498301263876', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
133089	1236798036011110400	2020-03-08 23:36:45	Sunday Live: U.S. Secretly Preparing Mass Quarantines, Shutdown Of U.S. Cities https://t.co/gzVEQiAChf	~*~K-PoP~*~AnGeL~*~	New Prague, Minnesota, USA	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/gzVEQiAChf', u'indices': [79, 102], u'expanded_url': u'https://www.infowars.com/sunday-live-hospitals-ready-doomsday-scenario-as-coronavirus-outbreak-spreads-nationwide/', u'display_url': u'infowars.com/sunday-live-ho\u2026'}]}	0	
133662	1236802323936169984	2020-03-08 23:53:47	@SenatorWicker @UNCF CONGRATULATIONS  DONALD TRUMP,On Sat, Mar 7, 2020 at 10:19 AM, Senator Shelley Moore Capito &lt;donotreply@capito.senate.gov&gt; wrote:Hi there,On Thursday, the Senate approved an emergency supplemental funding package to help states treat, prevent, and prepare for the coronavirus. //	Engr.dr.samuel.adeni	WASHINGTON DC	False	{u'user_mentions': [{u'id': 264219447, u'indices': [0, 14], u'id_str': u'264219447', u'screen_name': u'SenatorWicker', u'name': u'Senator Roger Wicker'}, {u'id': 989397451, u'indices': [15, 20], u'id_str': u'989397451', u'screen_name': u'UNCF', u'name': u'UNCF'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/8GXGXrpwSQ', u'indices': [120, 143], u'expanded_url': u'https://twitter.com/i/web/status/1236802323936169984', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
133853	1236804017910513664	2020-03-09 00:00:31	.@KellyannePolls you really are trash. You have no bottom. There’s a word for people who put their job over reality and others plight. Your photo is next to it.	It’s Up To Us! 🗳 VOTE 2020	Do Not Suffer Fools Gladly. Mute Them. - Me	False	{u'user_mentions': [{u'id': 471672239, u'indices': [1, 16], u'id_str': u'471672239', u'screen_name': u'KellyannePolls', u'name': u'Kellyanne Conway'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/PyvWIy6uuS', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236804017910513664', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	ME: Why didn't they [send out #coronavirus tests and prepare hospitals] while it was contained? Get ahead of it?   @KellyannePolls: It is being contained. And, do you not think it's being contained?  MORE: https://t.co/EDtr5CEyFR https://t.co/CuqXMjsESP
133891	1236804397935583232	2020-03-09 00:02:01	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	@d®!@n™💛💜	Florida 	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
133907	1236804574574284801	2020-03-09 00:02:43	RT @WLRjack: NBA: prepare to play games with no fans due to coronavirus   WNBA: https://t.co/H8FXnfIld7	Jose tejeda	Salt Lake City, UT	False	{u'user_mentions': [{u'id': 1205456180610514944, u'indices': [3, 11], u'id_str': u'1205456180610514944', u'screen_name': u'WLRjack', u'name': u'\U0001d4bf\U0001d4b6\U0001d4b8\U0001d4c0\U0001f4ab'}], u'symbols': [], u'hashtags': [], u'urls': [], u'media': [{u'additional_media_info': {u'monetizable': False}, u'source_user_id': 1205456180610514944, u'source_status_id_str': u'1236387626606899201', u'expanded_url': u'https://twitter.com/WLRjack/status/1236387626606899201/video/1', u'display_url': u'pic.twitter.com/H8FXnfIld7', u'url': u'https://t.co/H8FXnfIld7', u'media_url_https': u'https://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg', u'source_user_id_str': u'1205456180610514944', u'source_status_id': 1236387626606899201, u'id_str': u'1236387614854467584', u'sizes': {u'large': {u'h': 360, u'resize': u'fit', u'w': 640}, u'small': {u'h': 360, u'resize': u'fit', u'w': 640}, u'medium': {u'h': 360, u'resize': u'fit', u'w': 640}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [80, 103], u'type': u'photo', u'id': 1236387614854467584, u'media_url': u'http://pbs.twimg.com/ext_tw_video_thumb/1236387614854467584/pu/img/MULA-zUl5Q8mADsG.jpg'}]}	1	
134018	1236805592657924096	2020-03-09 00:06:46	Getting some ready.	IamSauerKraut	Tell the truth and you shame Trump. - Shakespeare paraphrased	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': []}	0	At height of the AIDS epidemic, posters like this popped up all over US cities. With #coronavirus, @realDonaldTrump and those in his administration who don't stand up against his disinformation, bumbling incompetence will, once again, have blood on their hands. @actupny #granfury https://t.co/CVI8M57vWI
134116	1236806559755382784	2020-03-09 00:10:37	RT @bcomininvisible: A British doctor on @Conservatives #NHS &amp; it’s ability to handle #CoronaVirus #COVID19 in the aUK It’s not remotely re…	Jane dunning	Scotland	False	{u'user_mentions': [{u'id': 313488283, u'indices': [3, 19], u'id_str': u'313488283', u'screen_name': u'bcomininvisible', u'name': u'\u2744\ufe0fDaniel Blake\u2744\ufe0f #FBPE \u2744\ufe0f European \u2744\ufe0f'}, {u'id': 14281853, u'indices': [41, 55], u'id_str': u'14281853', u'screen_name': u'Conservatives', u'name': u'Conservatives'}], u'symbols': [], u'hashtags': [{u'indices': [56, 60], u'text': u'NHS'}, {u'indices': [90, 102], u'text': u'CoronaVirus'}, {u'indices': [103, 111], u'text': u'COVID19'}], u'urls': []}	1	
134132	1236806688516251648	2020-03-09 00:11:07	RT @worldflood1: We’re not prepared Thanks Don   Italian Dr’s warned medics across Europe to “get ready” for COVID19 n letter revealing up…	Steve Mushynsky 🌊 🌊 🌊	ALL NEW FOLLOWERS VETTED	False	{u'user_mentions': [{u'id': 3227278405, u'indices': [3, 15], u'id_str': u'3227278405', u'screen_name': u'worldflood1', u'name': u'D.mac'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
134194	1236807167652425728	2020-03-09 00:13:02	Utah’s hospitals prepare to treat coronavirus patients, via @sltrib My “backyard” @UofUHealth  https://t.co/45lHhldrfI	Lee Moss	Salt Lake City, UT	False	{u'user_mentions': [{u'id': 15369276, u'indices': [60, 67], u'id_str': u'15369276', u'screen_name': u'sltrib', u'name': u'The Salt Lake Tribune'}, {u'id': 92088511, u'indices': [82, 93], u'id_str': u'92088511', u'screen_name': u'UofUHealth', u'name': u'University of Utah Health'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/45lHhldrfI', u'indices': [95, 118], u'expanded_url': u'https://www.sltrib.com/news/2020/03/08/utahs-hospitals-prepare', u'display_url': u'sltrib.com/news/2020/03/0\u2026'}]}	0	
134272	1236808018286628865	2020-03-09 00:16:24	Think about the scale of what he's talking about. Denial is not an option ... We need to prepare for a situation where healthcare is overwhelmed.  Prepare for the worst and hope for the best.	CK	None	False	{u'user_mentions': [], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/1zKCLGvK2c', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1236808018286628865', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	He says that they excpect that by March 26, 18 000 people will need to be hospitalized in Lombardy of which between 2700 &amp; 3200 will need intensive care. He’s asking an increase in places 10 times the current availability! #coronavirus #Italy  Source👇🏻 https://t.co/G8sm7vGdtT
134419	1236809359352573953	2020-03-09 00:21:44	"RT @JeffreyGoldberg: ""The United States is far less prepared than other democratic nations experiencing outbreaks of the novel coronavirus.…"	Victoria 😜 On Demand Mischief Maker	Spain	False	{u'user_mentions': [{u'id': 47448886, u'indices': [3, 19], u'id_str': u'47448886', u'screen_name': u'JeffreyGoldberg', u'name': u'Jeffrey Goldberg'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
134432	1236809545466417153	2020-03-09 00:22:29	RT @COVID19Central: From the reported cases in the US the mortality rate is hovering between 4-5%. Let this be the time you prepare. Look a…	❤️🌹TERRE🌹❤️ ~ TEXT TRUMP TO 88022	Georgia, USA	False	{u'user_mentions': [{u'id': 1236796882644619264, u'indices': [3, 18], u'id_str': u'1236796882644619264', u'screen_name': u'COVID19Central', u'name': u'COVID-19'}], u'symbols': [], u'hashtags': [], u'urls': []}	1	
134600	1236811311394086913	2020-03-09 00:29:30	@axios @DonaldJTrumpJr Stock futures down another 1,000 points, Trump watching the Coronavirus shatter his chances of re-election, next AG Kamala Harris getting ready to take on the Trump Crime Family, so what to do? How about Hunter-Biden, lol.  That's the best these losers can come up with?  🤣🤣🤣	Eddie Haskell	None	False	{u'user_mentions': [{u'id': 800707492346925056, u'indices': [0, 6], u'id_str': u'800707492346925056', u'screen_name': u'axios', u'name': u'Axios'}, {u'id': 39344374, u'indices': [7, 22], u'id_str': u'39344374', u'screen_name': u'DonaldJTrumpJr', u'name': u'Donald Trump Jr.'}], u'symbols': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/juZ8vTQY8a', u'indices': [116, 139], u'expanded_url': u'https://twitter.com/i/web/status/1236811311394086913', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}	0	
